,Year,State,Population,Deaths Per 100k,City,# Killed,# Injured,# Victims,Gun Law Rank,Safety Grade,Incident Date
3042,2016,Pennsylvania,12782275,12.47,Philadelphia,0,4,4,12,C,8/11/2016
3043,2016,Illinois,12820527,10.78,Evanston,0,4,4,8,A,8/10/2016
3044,2016,California,39167117,7.45,Sacramento,1,3,4,1,A,8/10/2016
3045,2016,Florida,20613477,12.81,Jacksonville,0,7,7,22,C,8/8/2016
3046,2016,New Mexico,2091630,20.75,Albuquerque,2,2,4,17,C,8/8/2016
3047,2016,California,39167117,7.45,Los Angeles,1,3,4,1,A,8/7/2016
3048,2016,Colorado,5539215,15.14,Arvada,2,2,4,14,C,8/7/2016
3049,2016,Mississippi,2987938,22.81,Vicksburg,1,3,4,50,F,8/7/2016
3050,2016,Illinois,12820527,10.78,Chicago,0,4,4,8,A,8/7/2016
3051,2016,Pennsylvania,12782275,12.47,Reading (Sinking Spring),5,0,5,12,C,8/6/2016
3052,2016,Michigan,9950571,12.82,Pontiac,1,3,4,19,C,8/5/2016
3053,2016,California,39167117,7.45,Perris,2,2,4,1,A,8/5/2016
3054,2016,Tennessee,6646010,17.82,Memphis,0,4,4,29,D,8/4/2016
3055,2016,Georgia,10301890,15.72,Decatur,1,3,4,32,F,8/3/2016
3056,2016,Florida,20613477,12.81,Hollywood (West Park),0,4,4,22,C,8/2/2016
3057,2016,Indiana,6634304,14.71,Evansville,0,4,4,28,D,8/1/2016
3058,2016,Florida,20613477,12.81,Miami,3,1,4,22,C,7/31/2016
3059,2016,Texas,27914410,12.22,Austin,1,4,5,34,F,7/31/2016
3060,2016,Missouri,6087135,21.34,Saint Louis,0,5,5,46,F,7/30/2016
3061,2016,Washington,7294771,10.32,Mukilteo,3,1,4,10,B,7/30/2016
3062,2016,Georgia,10301890,15.72,Townsend (Eulonia),0,5,5,32,F,7/30/2016
3063,2016,Georgia,10301890,15.72,Athens,0,7,7,32,F,7/29/2016
3064,2016,New York,19633428,4.03,Elmira,0,5,5,4,A,7/28/2016
3065,2016,Maryland,6003323,11.61,Baltimore,0,4,4,6,A,7/28/2016
3066,2016,Illinois,12820527,10.78,Chicago,2,2,4,8,A,7/28/2016
3067,2016,Florida,20613477,12.81,Fort Myers,2,19,21,22,C,7/25/2016
3068,2016,Ohio,11634370,13.05,Hamilton,1,7,8,24,D,7/24/2016
3069,2016,South Carolina,4957968,17.51,North Charleston,0,4,4,31,F,7/23/2016
3070,2016,Ohio,11634370,13.05,Cincinnati,2,2,4,24,D,7/23/2016
3071,2016,New York,19633428,4.03,Brooklyn,0,4,4,4,A,7/23/2016
3072,2016,Texas,27914410,12.22,Bastrop,4,1,5,34,F,7/23/2016
3073,2016,Illinois,12820527,10.78,Kankakee,0,5,5,8,A,7/22/2016
3074,2016,Illinois,12820527,10.78,Chicago,0,5,5,8,A,7/21/2016
3075,2016,California,39167117,7.45,Fresno,0,4,4,1,A,7/20/2016
3076,2016,Arkansas,2989918,18.96,West Memphis,0,4,4,40,F,7/19/2016
3077,2016,Michigan,9950571,12.82,Detroit,0,4,4,19,C,7/17/2016
3078,2016,Louisiana,4678135,21.31,Baton Rouge,5,2,7,32,F,7/17/2016
3079,2016,Texas,27914410,12.22,Houston,1,3,4,34,F,7/17/2016
3080,2016,Texas,27914410,12.22,Dallas,0,5,5,34,F,7/16/2016
3081,2016,Ohio,11634370,13.05,Cleveland,0,5,5,24,D,7/16/2016
3082,2016,California,39167117,7.45,Bakersfield,1,14,15,1,A,7/16/2016
3083,2016,California,39167117,7.45,San Bernardino,0,4,4,1,A,7/16/2016
3084,2016,Tennessee,6646010,17.82,Clarksville,0,6,6,29,D,7/16/2016
3085,2016,Washington,7294771,10.32,Woodland,3,1,4,10,B,7/15/2016
3086,2016,Texas,27914410,12.22,Crosby,3,1,4,34,F,7/14/2016
3087,2016,California,39167117,7.45,Oakland,0,4,4,1,A,7/14/2016
3088,2016,Ohio,11634370,13.05,Akron,1,3,4,24,D,7/14/2016
3089,2016,Georgia,10301890,15.72,Warner Robins,0,5,5,32,F,7/13/2016
3090,2016,Missouri,6087135,21.34,Saint Louis,2,2,4,46,F,7/13/2016
3091,2016,Maryland,6003323,11.61,Baltimore,0,5,5,6,A,7/11/2016
3092,2016,Michigan,9950571,12.82,Jackson,0,4,4,19,C,7/11/2016
3093,2016,Michigan,9950571,12.82,Saint Joseph,3,2,5,19,C,7/11/2016
3094,2016,District of Columbia,685815,,Washington,0,4,4,,,7/11/2016
3095,2016,Louisiana,4678135,21.31,Baton Rouge,0,4,4,32,F,7/7/2016
3096,2016,Texas,27914410,12.22,Dallas,5,9,14,34,F,7/7/2016
3097,2016,Tennessee,6646010,17.82,Bristol,1,4,5,29,D,7/7/2016
3098,2016,California,39167117,7.45,Los Angeles,0,4,4,1,A,7/5/2016
3099,2016,New York,19633428,4.03,Brooklyn,0,7,7,4,A,7/4/2016
3100,2016,Texas,27914410,12.22,Houston,3,2,5,34,F,7/4/2016
3101,2016,Pennsylvania,12782275,12.47,Pittsburgh,0,4,4,12,C,7/4/2016
3102,2016,Illinois,12820527,10.78,Chicago (Englewood),0,4,4,8,A,7/4/2016
3103,2016,Ohio,11634370,13.05,Cleveland,0,4,4,24,D,7/4/2016
3104,2016,Arizona,6941072,15.29,Phoenix,2,6,8,45,F,7/4/2016
3105,2016,Louisiana,4678135,21.31,Monroe,2,3,5,32,F,7/3/2016
3106,2016,Tennessee,6646010,17.82,Chattanooga,0,4,4,29,D,7/3/2016
3107,2016,Illinois,12820527,10.78,Chicago,1,4,5,8,A,6/30/2016
3108,2016,Nevada,2917563,17.84,Las Vegas,5,0,5,15,C,6/29/2016
3109,2016,California,39167117,7.45,Los Angeles,1,3,4,1,A,6/28/2016
3110,2016,Illinois,12820527,10.78,Chicago,0,4,4,8,A,6/28/2016
3111,2016,Oregon,4089976,11.68,Woodburn,3,1,4,15,C,6/27/2016
3112,2016,South Carolina,4957968,17.51,Bennettsville,0,4,4,31,F,6/26/2016
3113,2016,North Carolina,10154788,13.26,Charlotte,0,5,5,24,D,6/26/2016
3114,2016,Georgia,10301890,15.72,Atlanta,1,4,5,32,F,6/26/2016
3115,2016,Texas,27914410,12.22,Houston,1,3,4,34,F,6/26/2016
3116,2016,Texas,27914410,12.22,Corpus Christi,0,4,4,34,F,6/26/2016
3117,2016,Texas,27914410,12.22,Fort Worth,2,5,7,34,F,6/25/2016
3118,2016,Virginia,8410106,11.76,Norfolk,0,4,4,26,D,6/25/2016
3119,2016,Illinois,12820527,10.78,Chicago,0,4,4,8,A,6/25/2016
3120,2016,Kansas,2910844,14.65,Kansas City,0,4,4,43,F,6/24/2016
3121,2016,Connecticut,3578141,4.91,Hartford,0,5,5,3,A,6/24/2016
3122,2016,Maryland,6003323,11.61,District Heights,3,2,5,6,A,6/24/2016
3123,2016,Georgia,10301890,15.72,Stone Mountain,1,3,4,32,F,6/22/2016
3124,2016,Washington,7294771,10.32,Olympia,3,1,4,10,B,6/22/2016
3125,2016,Illinois,12820527,10.78,Chicago,0,4,4,8,A,6/22/2016
3126,2016,New Jersey,8870827,4.75,Willingboro,0,4,4,2,A,6/21/2016
3127,2016,Kentucky,4438182,16.81,Louisville,2,2,4,46,F,6/21/2016
3128,2016,Virginia,8410106,11.76,Roanoke,0,4,4,26,D,6/19/2016
3129,2016,Georgia,10301890,15.72,Waycross,2,2,4,32,F,6/18/2016
3130,2016,Virginia,8410106,11.76,Exmore,1,3,4,26,D,6/18/2016
3131,2016,Illinois,12820527,10.78,Chicago,0,4,4,8,A,6/18/2016
3132,2016,California,39167117,7.45,Oakland,1,3,4,1,A,6/14/2016
3133,2016,Delaware,948921,11.55,Wilmington,0,4,4,11,B,6/14/2016
3134,2016,California,39167117,7.45,Fresno,0,4,4,1,A,6/13/2016
3135,2016,New York,19633428,4.03,Brooklyn,0,5,5,4,A,6/13/2016
3136,2016,Illinois,12820527,10.78,Chicago,0,5,5,8,A,6/13/2016
3137,2016,Florida,20613477,12.81,Orlando,50,53,103,22,C,6/12/2016
3138,2016,Minnesota,5522744,7.79,Webster,0,4,4,13,C,6/11/2016
3139,2016,North Carolina,10154788,13.26,Charlotte,1,3,4,24,D,6/11/2016
3140,2016,California,39167117,7.45,Stockton,1,3,4,1,A,6/11/2016
3141,2016,New Mexico,2091630,20.75,Roswell,5,0,5,17,C,6/11/2016
3142,2016,California,39167117,7.45,Panorama City,3,2,5,1,A,6/11/2016
3143,2016,Florida,20613477,12.81,Fort Walton Beach,0,4,4,22,C,6/9/2016
3144,2016,District of Columbia,685815,,Washington,0,4,4,,,6/8/2016
3145,2016,Massachusetts,6823608,3.46,Boston,1,3,4,7,A,6/8/2016
3146,2016,California,39167117,7.45,Visalia,0,4,4,1,A,6/6/2016
3147,2016,Arizona,6941072,15.29,Phoenix,2,4,6,45,F,6/5/2016
3148,2016,Minnesota,5522744,7.79,Minneapolis,0,4,4,13,C,6/5/2016
3149,2016,Florida,20613477,12.81,Cape Coral,3,3,6,22,C,6/5/2016
3150,2016,New York,19633428,4.03,Brooklyn,0,4,4,4,A,6/5/2016
3151,2016,Colorado,5539215,15.14,Denver,3,1,4,14,C,6/4/2016
3152,2016,Illinois,12820527,10.78,Chicago,0,4,4,8,A,5/31/2016
3153,2016,Indiana,6634304,14.71,Fort Wayne,0,4,4,28,D,5/31/2016
3154,2016,Maryland,6003323,11.61,Baltimore,0,5,5,6,A,5/30/2016
3155,2016,California,39167117,7.45,Sacramento,0,5,5,1,A,5/30/2016
3156,2016,Nevada,2917563,17.84,Las Vegas,0,4,4,15,C,5/29/2016
3157,2016,New Jersey,8870827,4.75,Trenton,0,6,6,2,A,5/29/2016
3158,2016,Indiana,6634304,14.71,Indianapolis,0,4,4,28,D,5/29/2016
3159,2016,Texas,27914410,12.22,Houston,2,6,8,34,F,5/29/2016
3160,2016,New Jersey,8870827,4.75,Newark,0,5,5,2,A,5/23/2016
3161,2016,Louisiana,4678135,21.31,New Orleans,0,4,4,32,F,5/22/2016
3162,2016,California,39167117,7.45,Stockton,1,3,4,1,A,5/22/2016
3163,2016,Tennessee,6646010,17.82,Nashville,0,4,4,29,D,5/22/2016
3164,2016,Georgia,10301890,15.72,Jackson,1,3,4,32,F,5/21/2016
3165,2016,Indiana,6634304,14.71,Indianapolis,0,4,4,28,D,5/18/2016
3166,2016,South Carolina,4957968,17.51,Ravenel,3,1,4,31,F,5/17/2016
3167,2016,Georgia,10301890,15.72,Moultrie,5,0,5,32,F,5/15/2016
3168,2016,Indiana,6634304,14.71,Evansville,0,4,4,28,D,5/15/2016
3169,2016,Georgia,10301890,15.72,Atlanta,0,5,5,32,F,5/14/2016
3170,2016,West Virginia,1831023,18.11,Charleston,1,3,4,34,F,5/14/2016
3171,2016,Alabama,4863525,21.7,Birmingham,1,4,5,38,F,5/11/2016
3172,2016,Illinois,12820527,10.78,Chicago,0,5,5,8,A,5/11/2016
3173,2016,Texas,27914410,12.22,Austin,1,3,4,34,F,5/8/2016
3174,2016,Michigan,9950571,12.82,Detroit,1,4,5,19,C,5/6/2016
3175,2016,Alabama,4863525,21.7,Montgomery,1,3,4,38,F,5/6/2016
3176,2016,Maryland,6003323,11.61,Bethesda,3,3,6,6,A,5/6/2016
3177,2016,Louisiana,4678135,21.31,Shreveport,2,6,8,32,F,5/5/2016
3178,2016,Florida,20613477,12.81,Miami,1,3,4,22,C,5/5/2016
3179,2016,Minnesota,5522744,7.79,Minneapolis,1,7,8,13,C,5/4/2016
3180,2016,Tennessee,6646010,17.82,Murfreesboro,0,5,5,29,D,5/1/2016
3181,2016,California,39167117,7.45,Oakland,0,5,5,1,A,4/29/2016
3182,2016,Missouri,6087135,21.34,Saint Louis (Ferguson),0,4,4,46,F,4/29/2016
3183,2016,Louisiana,4678135,21.31,Baton Rouge,2,2,4,32,F,4/27/2016
3184,2016,Mississippi,2987938,22.81,Kilmichael,3,1,4,50,F,4/27/2016
3185,2016,Maryland,6003323,11.61,District Heights (Forestville),1,4,5,6,A,4/26/2016
3186,2016,Tennessee,6646010,17.82,Nashville,0,4,4,29,D,4/25/2016
3187,2016,Florida,20613477,12.81,Miami,0,5,5,22,C,4/25/2016
3188,2016,Virginia,8410106,11.76,Halifax,0,5,5,26,D,4/24/2016
3189,2016,Illinois,12820527,10.78,Chicago (Englewood),2,3,5,8,A,4/24/2016
3190,2016,Colorado,5539215,15.14,Denver,0,4,4,14,C,4/24/2016
3191,2016,Nevada,2917563,17.84,Las Vegas,1,3,4,15,C,4/23/2016
3192,2016,Alabama,4863525,21.7,Auburn,3,1,4,38,F,4/23/2016
3193,2016,New York,19633428,4.03,New York (Manhattan),0,4,4,4,A,4/23/2016
3194,2016,Kansas,2910844,14.65,Topeka,1,4,5,43,F,4/23/2016
3195,2016,Ohio,11634370,13.05,Piketon,8,0,8,24,D,4/22/2016
3196,2016,Georgia,10301890,15.72,Appling,6,0,6,32,F,4/22/2016
3197,2016,Maryland,6003323,11.61,Baltimore,0,4,4,6,A,4/21/2016
3198,2016,Alabama,4863525,21.7,Blountsville,1,4,5,38,F,4/19/2016
3199,2016,Illinois,12820527,10.78,Chicago,1,3,4,8,A,4/19/2016
3200,2016,Illinois,12820527,10.78,Chicago,1,4,5,8,A,4/19/2016
3201,2016,California,39167117,7.45,Long Beach,1,3,4,1,A,4/18/2016
3202,2016,Pennsylvania,12782275,12.47,Philadelphia,3,1,4,12,C,4/17/2016
3203,2016,South Carolina,4957968,17.51,Pelzer,1,3,4,31,F,4/17/2016
3204,2016,Texas,27914410,12.22,Edinburg,1,6,7,34,F,4/17/2016
3205,2016,Michigan,9950571,12.82,Detroit,1,4,5,19,C,4/16/2016
3206,2016,Florida,20613477,12.81,Orlando,2,4,6,22,C,4/16/2016
3207,2016,Alabama,4863525,21.7,Enterprise,0,4,4,38,F,4/16/2016
3208,2016,Wisconsin,5772628,10.13,Milwaukee,1,3,4,21,C,4/10/2016
3209,2016,California,39167117,7.45,Los Angeles,0,4,4,1,A,4/10/2016
3210,2016,Tennessee,6646010,17.82,Memphis,0,4,4,29,D,4/9/2016
3211,2016,Alabama,4863525,21.7,Anniston,0,4,4,38,F,4/9/2016
3212,2016,New Mexico,2091630,20.75,Albuquerque,0,4,4,17,C,4/9/2016
3213,2016,Illinois,12820527,10.78,Chicago,0,4,4,8,A,4/7/2016
3214,2016,Illinois,12820527,10.78,Chicago (Englewood),0,4,4,8,A,3/31/2016
3215,2016,Illinois,12820527,10.78,Chicago,0,4,4,8,A,3/25/2016
3216,2016,Colorado,5539215,15.14,Denver,0,4,4,14,C,3/25/2016
3217,2016,Illinois,12820527,10.78,Chicago,0,4,4,8,A,3/21/2016
3218,2016,Florida,20613477,12.81,Plantation,1,4,5,22,C,3/19/2016
3219,2016,Alabama,4863525,21.7,Wetumpka,2,2,4,38,F,3/19/2016
3220,2016,Georgia,10301890,15.72,Atlanta,0,5,5,32,F,3/15/2016
3221,2016,Florida,20613477,12.81,Fort Myers,0,4,4,22,C,3/13/2016
3222,2016,Oregon,4089976,11.68,Portland,0,4,4,15,C,3/12/2016
3223,2016,California,39167117,7.45,Oakland,0,4,4,1,A,3/12/2016
3224,2016,Michigan,9950571,12.82,Detroit,2,2,4,19,C,3/11/2016
3225,2016,New Jersey,8870827,4.75,Trenton,0,5,5,2,A,3/11/2016
3226,2016,Pennsylvania,12782275,12.47,Pittsburgh (Wilkinsburg),6,2,8,12,C,3/9/2016
3227,2016,Texas,27914410,12.22,San Antonio,2,3,5,34,F,3/8/2016
3228,2016,Louisiana,4678135,21.31,Lafayette,0,4,4,32,F,3/7/2016
3229,2016,Kansas,2910844,14.65,Kansas City,5,0,5,43,F,3/7/2016
3230,2016,Massachusetts,6823608,3.46,Chelsea,1,6,7,7,A,3/6/2016
3231,2016,Georgia,10301890,15.72,Roswell,0,4,4,32,F,3/6/2016
3232,2016,California,39167117,7.45,Compton,1,8,9,1,A,3/6/2016
3233,2016,Kansas,2910844,14.65,Wichita,0,4,4,43,F,3/5/2016
3234,2016,Ohio,11634370,13.05,Columbus,1,3,4,24,D,3/4/2016
3235,2016,California,39167117,7.45,Mira Loma,1,3,4,1,A,2/28/2016
3236,2016,Michigan,9950571,12.82,Detroit,0,5,5,19,C,2/28/2016
3237,2016,Virginia,8410106,11.76,Woodbridge (Lake Ridge),2,2,4,26,D,2/27/2016
3238,2016,Washington,7294771,10.32,Belfair,5,0,5,10,B,2/26/2016
3239,2016,Kansas,2910844,14.65,Hesston,4,14,18,43,F,2/25/2016
3240,2016,Arizona,6941072,15.29,Glendale,5,0,5,45,F,2/23/2016
3241,2016,Florida,20613477,12.81,Daytona Beach,0,4,4,22,C,2/23/2016
3242,2016,Texas,27914410,12.22,Houston,0,5,5,34,F,2/21/2016
3243,2016,Missouri,6087135,21.34,Hazelwood,1,3,4,46,F,2/21/2016
3244,2016,Florida,20613477,12.81,Tampa,1,3,4,22,C,2/20/2016
3245,2016,Michigan,9950571,12.82,Kalamazoo,6,2,8,19,C,2/20/2016
3246,2016,Alabama,4863525,21.7,Bessemer,1,3,4,38,F,2/20/2016
3247,2016,Florida,20613477,12.81,Orlando,0,4,4,22,C,2/20/2016
3248,2016,Mississippi,2987938,22.81,Iuka,2,3,5,50,F,2/20/2016
3249,2016,Missouri,6087135,21.34,Edgerton,4,0,4,46,F,2/19/2016
3250,2016,California,39167117,7.45,Vallejo,1,3,4,1,A,2/19/2016
3251,2016,Texas,27914410,12.22,Houston,1,3,4,34,F,2/14/2016
3252,2016,Alabama,4863525,21.7,Eutaw (Union),0,5,5,38,F,2/14/2016
3253,2016,Louisiana,4678135,21.31,Marrero,0,4,4,32,F,2/13/2016
3254,2016,Mississippi,2987938,22.81,Pass Christian,2,4,6,50,F,2/7/2016
3255,2016,Florida,20613477,12.81,Orlando,2,10,12,22,C,2/7/2016
3256,2016,New York,19633428,4.03,Rochester,1,7,8,4,A,2/7/2016
3257,2016,Illinois,12820527,10.78,Chicago (Englewood),0,4,4,8,A,2/7/2016
3258,2016,California,39167117,7.45,Los Angeles,1,3,4,1,A,2/6/2016
3259,2016,Florida,20613477,12.81,Apopka,0,4,4,22,C,2/6/2016
3260,2016,Florida,20613477,12.81,Tampa,2,6,8,22,C,2/6/2016
3261,2016,District of Columbia,685815,,Washington,0,4,4,,,2/3/2016
3262,2016,Arizona,6941072,15.29,Glendale,3,5,8,45,F,1/30/2016
3263,2016,Virginia,8410106,11.76,Chesapeake,6,0,6,26,D,1/27/2016
3264,2016,Washington,7294771,10.32,Seattle,2,3,5,10,B,1/26/2016
3265,2016,California,39167117,7.45,Perris,1,4,5,1,A,1/25/2016
3266,2016,California,39167117,7.45,Los Angeles,2,2,4,1,A,1/23/2016
3267,2016,Virginia,8410106,11.76,Gloucester,1,3,4,26,D,1/17/2016
3268,2016,Delaware,948921,11.55,Wilmington,1,4,5,11,B,1/11/2016
3269,2016,District of Columbia,685815,,Washington,0,4,4,,,1/8/2016
3270,2016,Illinois,12820527,10.78,Chicago,1,4,5,8,A,1/8/2016
3271,2016,Tennessee,6646010,17.82,Memphis,1,3,4,29,D,1/7/2016
3272,2016,Florida,20613477,12.81,Lakeland,3,1,4,22,C,1/6/2016
3273,2015,Louisiana,4664628,21.31,New Orleans,0,6,6,32,F,12/31/2015
3274,2015,Tennessee,6591170,17.82,Jackson,0,4,4,29,D,12/27/2015
3275,2015,Pennsylvania,12784826,12.47,Philadelphia,0,4,4,12,C,12/26/2015
3276,2015,Florida,20209042,12.81,Jacksonville,0,4,4,22,C,12/25/2015
3277,2015,Alabama,4852347,21.7,Mobile,0,4,4,38,F,12/25/2015
3278,2015,California,38918045,7.45,San Leandro,0,4,4,1,A,12/21/2015
3279,2015,North Carolina,10031646,13.26,Wilmington,1,4,5,24,D,12/20/2015
3280,2015,Florida,20209042,12.81,North Miami Beach,0,4,4,22,C,12/20/2015
3281,2015,Florida,20209042,12.81,Miami,1,4,5,22,C,12/19/2015
3282,2015,California,38918045,7.45,Los Angeles,1,3,4,1,A,12/13/2015
3283,2015,California,38918045,7.45,Huntington Beach,0,4,4,1,A,12/13/2015
3284,2015,Illinois,12858913,10.78,Lovejoy (Brooklyn),1,3,4,8,A,12/12/2015
3285,2015,Georgia,10178447,15.72,Savannah,0,4,4,32,F,12/12/2015
3286,2015,Maryland,5985562,11.61,Baltimore,1,3,4,6,A,12/11/2015
3287,2015,Pennsylvania,12784826,12.47,Pittsburgh,0,4,4,12,C,12/11/2015
3288,2015,Ohio,11617527,13.05,Cincinnati,1,3,4,24,D,12/8/2015
3289,2015,Louisiana,4664628,21.31,Raceland,1,3,4,32,F,12/6/2015
3290,2015,Nebraska,1891277,9.05,Omaha,2,3,5,18,C,12/6/2015
3291,2015,California,38918045,7.45,San Bernardino,16,19,35,1,A,12/2/2015
3292,2015,Georgia,10178447,15.72,Savannah,1,3,4,32,F,12/2/2015
3293,2015,Illinois,12858913,10.78,Kankakee,0,5,5,8,A,11/29/2015
3294,2015,Colorado,5450623,15.14,Colorado Springs,3,9,12,14,C,11/27/2015
3295,2015,California,38918045,7.45,Sacramento,2,2,4,1,A,11/27/2015
3296,2015,South Carolina,4891938,17.51,Conway,0,4,4,31,F,11/24/2015
3297,2015,Minnesota,5482032,7.79,Minneapolis,0,5,5,13,C,11/23/2015
3298,2015,Ohio,11617527,13.05,Columbus,4,1,5,24,D,11/23/2015
3299,2015,Texas,27470056,12.22,Brownsville,0,4,4,34,F,11/22/2015
3300,2015,Washington,7163657,10.32,Seattle,0,4,4,10,B,11/22/2015
3301,2015,New York,19654666,4.03,Newburgh,0,5,5,4,A,11/22/2015
3302,2015,South Carolina,4891938,17.51,North Charleston,1,3,4,31,F,11/22/2015
3303,2015,Illinois,12858913,10.78,Chicago,0,4,4,8,A,11/22/2015
3304,2015,Louisiana,4664628,21.31,New Orleans,0,17,17,32,F,11/22/2015
3305,2015,Maryland,5985562,11.61,Baltimore,1,3,4,6,A,11/21/2015
3306,2015,Pennsylvania,12784826,12.47,Pittsburgh,1,3,4,12,C,11/20/2015
3307,2015,California,38918045,7.45,Fresno,0,5,5,1,A,11/18/2015
3308,2015,Alabama,4852347,21.7,Cedar Bluff,3,1,4,38,F,11/16/2015
3309,2015,Texas,27470056,12.22,Tennessee Colony,5,0,5,34,F,11/15/2015
3310,2015,Pennsylvania,12784826,12.47,Philadelphia,0,4,4,12,C,11/15/2015
3311,2015,Pennsylvania,12784826,12.47,Johnstown,0,4,4,12,C,11/14/2015
3312,2015,Florida,20209042,12.81,Jacksonville,4,1,5,22,C,11/13/2015
3313,2015,Indiana,6608422,14.71,Indianapolis,2,2,4,28,D,11/9/2015
3314,2015,Iowa,3120960,8.62,Des Moines,1,3,4,19,C,11/8/2015
3315,2015,Michigan,9931715,12.82,Warren,0,4,4,19,C,11/8/2015
3316,2015,Colorado,5450623,15.14,Denver,1,3,4,14,C,11/7/2015
3317,2015,California,38918045,7.45,Bakersfield,0,4,4,1,A,11/6/2015
3318,2015,Florida,20209042,12.81,Jacksonville,2,3,5,22,C,11/3/2015
3319,2015,South Carolina,4891938,17.51,Pendleton,4,0,4,31,F,11/2/2015
3320,2015,Louisiana,4664628,21.31,Houma,1,3,4,32,F,10/28/2015
3321,2015,Texas,27470056,12.22,Fort Worth,0,5,5,34,F,10/27/2015
3322,2015,Indiana,6608422,14.71,Evansville,0,5,5,28,D,10/26/2015
3323,2015,Arizona,6829676,15.29,Phoenix,1,4,5,45,F,10/25/2015
3324,2015,District of Columbia,675400,,Washington,0,5,5,,,10/25/2015
3325,2015,North Carolina,10031646,13.26,Four Oaks,0,5,5,24,D,10/25/2015
3326,2015,South Carolina,4891938,17.51,Bamberg,0,4,4,31,F,10/24/2015
3327,2015,Tennessee,6591170,17.82,Nashville,1,3,4,29,D,10/22/2015
3328,2015,Illinois,12858913,10.78,Calumet City,0,6,6,8,A,10/19/2015
3329,2015,Louisiana,4664628,21.31,New Orleans,0,4,4,32,F,10/18/2015
3330,2015,Indiana,6608422,14.71,Elkhart,0,4,4,28,D,10/17/2015
3331,2015,Florida,20209042,12.81,Fort Myers,1,4,5,22,C,10/17/2015
3332,2015,Georgia,10178447,15.72,Decatur,0,4,4,32,F,10/12/2015
3333,2015,Tennessee,6591170,17.82,Memphis,0,6,6,29,D,10/10/2015
3334,2015,North Carolina,10031646,13.26,Charlotte,0,4,4,24,D,10/10/2015
3335,2015,Illinois,12858913,10.78,Peoria,1,3,4,8,A,10/10/2015
3336,2015,Arizona,6829676,15.29,Flagstaff,1,3,4,45,F,10/9/2015
3337,2015,Maryland,5985562,11.61,Baltimore,0,5,5,6,A,10/6/2015
3338,2015,Maryland,5985562,11.61,Baltimore,1,4,5,6,A,10/2/2015
3339,2015,Oregon,4015792,11.68,Roseburg,10,9,19,15,C,10/1/2015
3340,2015,Illinois,12858913,10.78,Chicago,3,2,5,8,A,9/28/2015
3341,2015,Illinois,12858913,10.78,Chicago,2,3,5,8,A,9/28/2015
3342,2015,Ohio,11617527,13.05,Dayton,0,4,4,24,D,9/28/2015
3343,2015,Ohio,11617527,13.05,Cincinnati,0,5,5,24,D,9/28/2015
3344,2015,Georgia,10178447,15.72,Greenville,0,10,10,32,F,9/27/2015
3345,2015,Illinois,12858913,10.78,Chicago,0,4,4,8,A,9/27/2015
3346,2015,Missouri,6071732,21.34,Kansas City,0,4,4,46,F,9/27/2015
3347,2015,Illinois,12858913,10.78,Danville,0,4,4,8,A,9/25/2015
3348,2015,Illinois,12858913,10.78,Chicago,0,5,5,8,A,9/24/2015
3349,2015,Florida,20209042,12.81,Fort Myers,0,4,4,22,C,9/23/2015
3350,2015,Louisiana,4664628,21.31,Shreveport,0,5,5,32,F,9/23/2015
3351,2015,Georgia,10178447,15.72,Norcross,1,3,4,32,F,9/23/2015
3352,2015,Oklahoma,3909500,16.71,Tulsa,0,6,6,40,F,9/20/2015
3353,2015,Pennsylvania,12784826,12.47,Philadelphia,1,3,4,12,C,9/20/2015
3354,2015,Illinois,12858913,10.78,Chicago,1,5,6,8,A,9/20/2015
3355,2015,Indiana,6608422,14.71,Indianapolis,1,3,4,28,D,9/19/2015
3356,2015,South Dakota,853988,13.5,Geddes,6,0,6,44,F,9/17/2015
3357,2015,Michigan,9931715,12.82,Albion,0,4,4,19,C,9/17/2015
3358,2015,New Jersey,8867949,4.75,Newark,0,4,4,2,A,9/15/2015
3359,2015,Florida,20209042,12.81,Ocala,1,5,6,22,C,9/13/2015
3360,2015,Louisiana,4664628,21.31,Shreveport,0,4,4,32,F,9/12/2015
3361,2015,New York,19654666,4.03,Rochester,2,4,6,4,A,9/12/2015
3362,2015,Minnesota,5482032,7.79,Minneapolis,0,6,6,13,C,9/12/2015
3363,2015,Minnesota,5482032,7.79,Minneapolis,1,3,4,13,C,9/12/2015
3364,2015,North Carolina,10031646,13.26,Charlotte,0,5,5,24,D,9/11/2015
3365,2015,Georgia,10178447,15.72,Berlin,0,4,4,32,F,9/8/2015
3366,2015,Illinois,12858913,10.78,Chicago,0,4,4,8,A,9/8/2015
3367,2015,Indiana,6608422,14.71,Gary,2,4,6,28,D,9/7/2015
3368,2015,Colorado,5450623,15.14,Denver,0,4,4,14,C,9/7/2015
3369,2015,Minnesota,5482032,7.79,Excelsior,5,0,5,13,C,9/7/2015
3370,2015,North Carolina,10031646,13.26,Charlotte,1,3,4,24,D,9/5/2015
3371,2015,Florida,20209042,12.81,Daytona Beach,0,4,4,22,C,9/5/2015
3372,2015,Nevada,2866939,17.84,Las Vegas,1,3,4,15,C,9/5/2015
3373,2015,Missouri,6071732,21.34,Columbia,0,4,4,46,F,9/5/2015
3374,2015,Tennessee,6591170,17.82,Memphis,1,4,5,29,D,8/30/2015
3375,2015,Tennessee,6591170,17.82,Bristol,3,2,5,29,D,8/29/2015
